question_ID,worker_ID,answer
0,13,Al Pacino
0,20,Al Pacino
0,16,Al Pacino
0,21,Al Pacino
0,8,Al Pacino
1,13,Alan Rickman
1,16,Chuck Norris
1,21,Alan Rickman
1,20,Balthazar Getty
1,12,Alan Rickman
2,12,Jessica Alba
2,14,Jessica Alba
2,21,Jessica Alba
2,3,Jessica Alba
2,16,Jessica Alba
3,20,Nicolas Cage
3,8,Michael McDonald
3,13,Nicolas Cage
4,20,Robbie Amell
4,8,Alan Cumming
4,21,Alan Cumming
4,12,Alan Cumming
5,20,Gwen Stefani
5,21,Gwen Stefani
5,16,Gwen Stefani
5,12,Gwen Stefani
5,13,Jessica Simpson
6,16,Jason Biggs
6,14,Jason Biggs
6,15,Jason Biggs
6,3,Adam Sandler
6,20,Adam Sandler
7,21,Sandra Bullock
7,15,Sandra Bullock
7,12,Sandra Bullock
7,11,Sandra Bullock
7,20,Sandra Bullock
8,14,Tim Allen
8,8,Tim Allen
8,15,Tim Allen
8,21,Tim Allen
8,13,Chuck Norris
9,21,Javier Bardem
9,12,Javier Bardem
9,14,Javier Bardem
9,15,Javier Bardem
9,13,Javier Bardem
10,20,Ginnifer Goodwin
10,21,Jennifer Morrison
10,12,Katie Holmes
10,13,Kirsten Dunst
11,21,Krysten Ritter
11,13,Anne Hathaway
11,20,Anne Hathaway
11,12,Anne Hathaway
11,11,Liv Taler
12,15,Bob Saget
12,14,Bob Saget
12,21,Bob Saget
12,12,Bob Saget
12,8,Bob Saget
13,15,Isla Fisher
13,12,Isla Fisher
13,21,Isla Fisher
13,14,Isla Fisher
13,8,Isla Fisher
14,20,Kenny G
14,8,Kenny G
14,13,Weird Al. Hair
15,16,Samuel L Jackson
15,11,Kofi Anan
15,15,Kofi Anan
15,3,Nelson Mandela
15,12,Kofi Anan
16,20,Zach Braff
16,8,Alan Cumming
16,12,Alan Cumming
17,20,Sofia Vergara's
17,16,Zoë Saldana
17,21,Thandie Newton
17,15,Thandie Newton
18,21,Robert Redford
18,20,Brad Pitt
