question_ID,worker_ID,answer
0,20,Al Pacino
0,11,Al Pacino
0,12,Al Pacino
0,21,Al Pacino
0,8,Al Pacino
1,21,Alan Rickman
1,20,Balthazar Getty
1,12,Alan Rickman
1,8,Alan Rickman
1,16,Chuck Norris
2,16,Jessica Alba
2,14,Jessica Alba
2,12,Jessica Alba
2,20,Jessica Alba
2,3,Jessica Alba
3,20,Nicolas Cage
3,8,Michael McDonald
3,13,Nicolas Cage
4,20,Robbie Amell
4,8,Alan Cumming
4,21,Alan Cumming
4,12,Alan Cumming
4,7,Alan Cumming
5,21,Gwen Stefani
5,16,Gwen Stefani
5,13,Jessica Simpson
5,12,Gwen Stefani
5,20,Gwen Stefani
5,2,Gwen Stefani
6,8,Jason Biggs
6,15,Jason Biggs
6,20,Adam Sandler
6,14,Jason Biggs
7,8,Sandra Bullock
7,12,Sandra Bullock
7,15,Sandra Bullock
7,16,Sandra Bullock
7,14,Sandra Bullock
8,20,Chris Martin
8,8,Tim Allen
8,14,Tim Allen
8,13,Chuck Norris
8,21,Tim Allen
9,14,Javier Bardem
9,13,Javier Bardem
9,8,Javier Bardem
9,12,Javier Bardem
9,20,Robert Downey Jr
10,20,Ginnifer Goodwin
10,21,Jennifer Morrison
10,12,Katie Holmes
10,13,Kirsten Dunst
10,7,Jennifer Morrison
11,8,Krysten Ritter
11,13,Anne Hathaway
11,16,Krysten Ritter
11,11,Liv Taler
11,20,Anne Hathaway
12,8,Bob Saget
12,21,Bob Saget
12,14,Bob Saget
12,15,Bob Saget
12,12,Bob Saget
12,17,Bob Saget
13,20,Gwyneth Paltrow
13,12,Isla Fisher
13,15,Isla Fisher
13,16,Amy Adams
13,21,Isla Fisher
14,20,Kenny G
14,8,Kenny G
14,13,Weird Al. Hair
15,15,Kofi Anan
15,21,Kofi Anan
15,8,Kofi Anan
15,12,Kofi Anan
16,20,Zach Braff
16,8,Alan Cumming
16,12,Alan Cumming
17,20,Sofia Vergara's
17,16,Zoë Saldana
17,21,Thandie Newton
17,15,Thandie Newton
18,20,Brad Pitt
18,13,Brad Pitt
18,8,Robert Redford
18,21,Robert Redford
18,15,Robert Redford
19,8,Roselyn Sanchez
19,20,Kim Kardashian
19,21,Roselyn Sanchez
19,12,Kim Kardashian
19,3,Kim Kardashian
20,20,Kirstie Alley
20,21,Lauren Conrad
20,12,Carmen Electra
21,11,Hugh Jackman
21,20,Patrick Dempsey
21,16,Hugh Jackman
21,3,Hugh Jackman
21,21,Hugh Jackman
22,15,Richard Lewis
22,14,Richard Lewis
22,16,Richard Lewis
22,20,Bob Odenkirk
22,21,Richard Lewis
22,2,Richard Lewis
22,19,Richard Lewis
23,20,Daisy Ridley
23,13,Keira Knightley
23,8,Keira Knightley
23,16,Keira Knightley
24,19,David Naughton
24,5,Al Pacino
24,0,Paul McCartney
24,17,Al Pacino
24,7,David Naughton
25,6,Tom Green
25,18,Tom Green
25,17,Tom Green
25,19,Tom Green
25,0,Tom Green
26,0,Arielle Kebbel
26,19,Arielle Kebbel
26,18,Jessica Alba
26,17,Jessica Alba
26,5,Alicia Keys
27,18,Nicolas Cage
