question_ID,worker_ID,answer
0,39,Artichokes
0,106,Artichokes
0,51,Avocado
0,86,Artichokes
0,15,Artichokes
1,96,Prunes
1,36,Dates
1,38,Dates
1,14,Dates
2,96,Momos
2,68,Momos
2,114,Key lime pie
2,14,Momos
2,28,Momos
3,86,Cupcake
3,83,Cupcake
3,26,Cupcake
3,1,Muffin
4,114,Peaches
4,14,Apple
4,95,Peaches
4,126,Peaches
5,19,Crêpe
5,67,Pancake
5,2,Pancake
5,73,Pancake
5,104,Pancake
6,15,Soybeans
6,28,Soybeans
6,73,Soybeans
6,40,Soybeans
6,7,Soybeans
7,58,Spaghetti
7,123,Spaghetti
7,85,Spaghetti
7,101,Noodles
7,82,Spaghetti
8,110,Sweet Potatoes
8,36,Sweet Potatoes
8,85,Sweet Potatoes
8,81,Sweet Potatoes
8,82,Sweet Potatoes
9,14,Cucumber
9,120,Zucchini
9,98,Zucchini
9,67,Cucumber
9,26,Zucchini
10,28,Artichokes
10,28,Artichokes
10,126,Cardoons
10,134,Artichokes
11,26,Prunes
11,1,Prunes
11,114,Dates
11,107,Prunes
11,37,Prunes
11,130,Prunes
11,84,Prunes
12,63,Ravioli
12,131,Ravioli
12,107,Ravioli
12,87,Ravioli
12,104,Ravioli
13,10,Cupcake
13,26,Cupcake
13,107,Cupcake
13,49,Cupcake
13,28,Cupcake
13,121,Cupcake
14,107,Peaches
14,133,Peaches
14,39,Peaches
14,76,Peaches
15,117,Pancake
15,15,Pancake
15,63,Crêpe
15,76,Pancake
15,102,Crêpe
16,24,Chickpeas
16,51,Chickpeas
16,22,Chickpeas
16,28,Chickpeas
17,137,Spaghetti
17,41,Spaghetti
17,102,Noodles
17,24,Spaghetti
17,14,Spaghetti
18,122,Yams
18,118,Yams
18,113,Yams
18,30,Yams
18,100,Yams
18,116,Yams
19,14,Cucumber
19,49,Cucumber
19,30,Cucumber
19,12,Cucumber
19,34,Zucchini
20,52,Artichokes
20,55,Artichokes
20,93,Artichokes
20,60,Artichokes
20,70,Artichokes
21,35,Dates
21,62,Dates
21,74,Dates
21,7,Dates
22,128,Momos
22,138,Momos
22,92,Momos
23,50,Muffin
23,64,Muffin
23,25,Muffin
23,33,Muffin
23,84,Muffin
23,47,Muffin
24,48,Apple
24,43,Apricot
24,77,Nectarines
24,54,Apple
25,93,Pancake
25,70,Crêpe
25,55,Pancake
25,72,Pancake
25,69,Crêpe
26,66,Soybeans
26,44,Soybeans
26,27,Soybeans
26,47,Soybeans
26,135,Soybeans
26,15,Soybeans
26,48,Soybeans
27,119,Spaghetti
27,7,Spaghetti
27,78,Spaghetti
27,62,Spaghetti
27,18,Spaghetti
28,80,Sweet Potatoes
28,75,Sweet Potatoes
28,66,Sweet Potatoes
28,79,Sweet Potatoes
28,109,Sweet Potatoes
29,138,Zucchini
29,66,Zucchini
29,135,Zucchini
29,27,Zucchini
29,0,Zucchini
30,11,Baklava
30,21,Baklava
30,13,Baklava
30,72,Baklava
30,60,Baklava
30,50,Baklava
31,132,Olives
31,111,Olives
31,124,Olives
31,115,Olives
31,80,Olives
32,23,Paella
32,93,Paella
32,60,Paella
32,21,Barbecue ribs
32,33,Paella
32,6,Paella
33,31,Steak
33,75,Steak
33,7,Steak
33,92,Steak
33,109,Steak
34,33,Cardoons
34,94,Cardoons
34,64,Cardoons
34,49,Cardoons
34,125,Cardoons
34,29,Cardoons
35,66,Prunes
35,124,Prunes
35,61,Prunes
35,18,Prunes
35,74,Prunes
36,65,Ravioli
36,128,Ravioli
36,45,Ravioli
36,94,Ravioli
36,138,Ravioli
37,54,Cupcake
37,56,Cupcake
37,129,Cupcake
37,89,Cupcake
38,16,Apricot
38,116,Apricot
38,99,Nectarines
38,3,Nectarines
38,91,Peaches
38,59,Apricot
38,28,Apricot
39,90,Pancake
39,57,Pancake
39,65,Pancake
39,89,Pancake
39,71,Pancake
40,129,Chickpeas
40,79,Chickpeas
40,56,Chickpeas
40,89,Chickpeas
41,33,Spaghetti
41,94,Spaghetti
41,124,Spaghetti
41,21,Spaghetti
42,69,Yams
42,70,Sweet Potatoes
42,93,Yams
42,11,Yams
42,55,Yams
43,119,Cucumber
43,31,Cucumber
43,35,Cucumber
43,18,Cucumber
43,109,Cucumber
44,132,Eggplant
44,6,Eggplant
44,124,Eggplant
44,69,Eggplant
44,5,Eggplant
45,80,Lasagna
45,111,Lasagna
45,90,Lasagna
45,124,Lasagna
46,124,Onion
46,61,Onion
46,105,Onion
46,66,Onion
46,46,Onion
47,132,Chips
47,4,Buffalo wings
47,111,Burgers
47,115,Buffalo wings
47,44,Burgers
48,90,Artichokes
48,127,Artichokes
48,46,Artichokes
49,71,Dates
49,112,Dates
49,46,Fennel
49,57,Prunes
49,65,Dates
50,21,Ravioli
50,32,Ravioli
50,92,Momos
50,53,Momos
50,94,Momos
51,27,Muffin
51,65,Muffin
51,135,Muffin
51,47,Muffin
51,66,Muffin
52,84,Nectarines
52,48,Peaches
52,43,Apricot
52,54,Peaches
52,129,Peaches
53,65,Pancake
53,128,Crêpe
53,92,Pancake
53,42,Pancake
53,16,Pancake
54,50,Chickpeas
54,25,Soybeans
54,8,Chickpeas
54,121,Chickpeas
54,7,Soybeans
55,16,Spaghetti
55,65,Spaghetti
55,125,Spaghetti
55,128,Spaghetti
55,21,Spaghetti
55,97,Spaghetti
55,18,Spaghetti
56,3,Sweet Potatoes
56,16,Sweet Potatoes
56,8,Sweet Potatoes
56,33,Sweet Potatoes
57,99,Zucchini
57,109,Zucchini
57,20,Zucchini
57,66,Zucchini
57,47,Zucchini
58,108,Baklava
58,74,Baklava
58,13,Baklava
58,61,Baklava
58,45,Baklava
59,16,Olives
59,8,Olives
59,105,Olives
59,91,Olives
59,99,Raisin
60,112,Paella
60,125,Paella
60,29,Paella
60,89,Paella
60,61,Paella
61,18,Steak
61,74,Steak
61,70,Steak
61,97,Steak
61,62,Steak
62,103,Cardoons
62,69,Cardoons
62,47,Artichokes
62,20,Artichokes
62,66,Artichokes
62,136,Artichokes
62,17,Artichokes
63,11,Prunes
63,21,Prunes
63,32,Prunes
63,16,Prunes
63,60,Prunes
64,93,Ravioli
64,72,Ravioli
64,124,Ravioli
64,60,Ravioli
64,21,Ravioli
64,65,Ravioli
64,18,Ravioli
65,60,Cupcake
65,72,Muffin
65,70,Cupcake
65,93,Muffin
65,52,Cupcake
66,105,Peaches
66,74,Peaches
66,124,Peaches
66,21,Peaches
66,18,Peaches
66,56,Peaches
67,42,Pancake
67,99,Crêpe
67,69,Pancake
67,88,Pancake
67,72,Pancake
68,75,Chickpeas
68,90,Chickpeas
68,35,Chickpeas
68,80,Soybeans
68,9,Chickpeas
69,62,Noodles
69,78,Noodles
69,74,Noodles
69,60,Noodles
70,135,Yams
70,21,Sweet Potatoes
70,35,Yams
70,93,Yams
70,16,Yams
71,135,Cucumber
71,60,Cucumber
71,93,Cucumber
71,35,Cucumber
71,11,Cucumber
72,69,Eggplant
72,42,Eggplant
72,103,Eggplant
72,99,Eggplant
72,7,Eggplant
73,8,Lasagna
73,99,Lasagna
73,91,Lasagna
73,116,Lasagna
73,65,Lasagna
74,44,Onion
74,0,Onion
74,47,Onion
74,138,Onion
74,42,Fennel
75,7,Chips
75,33,Chips
75,25,Chips
75,17,Chips
