_unit_id;_created_at;_golden;_id;_missed;_started_at;_tainted;_channel;_trust;_worker_id;_country;_region;_city;_ip;crowd_ans;gt;gt_conf;pic_url;question_n;v1;v10;v2;v3;v4;v5;v6;v7;v8;v9
2167357468;2/22/2019 00:22:36;false;4547883105;;2/22/2019 00:20:53;false;neodev;1.0;44112874;VEN;;;201.243.172.238;China;China;;https://i.imgur.com/oh9hMH1.jpg;30;China;Cape verde;Dominican republic;French s. territories;Israel;Virgin islands (british);Venezuela;Suriname;Vanuatu;Virgin islands (u.s.)
2167357468;2/22/2019 00:22:50;false;4547883955;;2/22/2019 00:20:52;false;neodev;1.0;44980817;VEN;4;Maracay;190.38.33.19;China;China;;https://i.imgur.com/oh9hMH1.jpg;30;China;Cape verde;Dominican republic;French s. territories;Israel;Virgin islands (british);Venezuela;Suriname;Vanuatu;Virgin islands (u.s.)
2167357468;2/22/2019 00:23:28;false;4547885964;;2/22/2019 00:20:58;false;clixsense;1.0;44775724;VEN;19;Agua Fría;190.198.130.106;China;China;;https://i.imgur.com/oh9hMH1.jpg;30;China;Cape verde;Dominican republic;French s. territories;Israel;Virgin islands (british);Venezuela;Suriname;Vanuatu;Virgin islands (u.s.)
2167357439;2/22/2019 00:11:48;false;4547848117;;2/22/2019 00:11:17;false;clixsense;1.0;42684138;BIH;1;Mostar;31.185.119.224;Germany;Germany;Belgium;https://i.imgur.com/QI96KqW.jpg;1;Kazakhstan;Cocos islands;Algeria;Belgium;Mauritius;Faroe islands;Germany;Chile;Barbados;Micronesia
2167357439;2/22/2019 00:11:55;false;4547848427;;2/22/2019 00:10:56;false;neodev;1.0;44051878;VEN;20;San Cristóbal;201.243.159.218;Germany;Germany;Belgium;https://i.imgur.com/QI96KqW.jpg;1;Kazakhstan;Cocos islands;Algeria;Belgium;Mauritius;Faroe islands;Germany;Chile;Barbados;Micronesia
2167357439;2/22/2019 00:12:00;false;4547848733;;2/22/2019 00:11:22;false;neodev;1.0;44743138;PER;;;190.43.105.67;Germany;Germany;Belgium;https://i.imgur.com/QI96KqW.jpg;1;Kazakhstan;Cocos islands;Algeria;Belgium;Mauritius;Faroe islands;Germany;Chile;Barbados;Micronesia
2167357439;2/22/2019 00:12:19;false;4547849601;;2/22/2019 00:10:53;false;neodev;1.0;44980817;VEN;4;Maracay;190.38.33.19;Germany;Germany;Belgium;https://i.imgur.com/QI96KqW.jpg;1;Kazakhstan;Cocos islands;Algeria;Belgium;Mauritius;Faroe islands;Germany;Chile;Barbados;Micronesia
2167357439;2/22/2019 00:12:24;false;4547850110;;2/22/2019 00:11:36;false;elite;1.0;44621681;EGY;11;Cairo;41.237.45.155;Germany;Germany;Belgium;https://i.imgur.com/QI96KqW.jpg;1;Kazakhstan;Cocos islands;Algeria;Belgium;Mauritius;Faroe islands;Germany;Chile;Barbados;Micronesia
2167357439;2/22/2019 00:12:37;false;4547850868;;2/22/2019 00:11:46;false;clixsense;1.0;16826096;SWE;26;Enskede;84.217.69.55;Germany;Germany;Belgium;https://i.imgur.com/QI96KqW.jpg;1;Kazakhstan;Cocos islands;Algeria;Belgium;Mauritius;Faroe islands;Germany;Chile;Barbados;Micronesia
2167357439;2/22/2019 00:13:41;false;4547854638;;2/22/2019 00:11:39;false;neodev;1.0;45101588;PER;;;201.240.66.178;Germany;Germany;Belgium;https://i.imgur.com/QI96KqW.jpg;1;Kazakhstan;Cocos islands;Algeria;Belgium;Mauritius;Faroe islands;Germany;Chile;Barbados;Micronesia
2167357439;2/22/2019 00:13:48;false;4547855089;;2/22/2019 00:11:21;false;elite;1.0;44674889;BIH;1;Sarajevo;109.175.103.205;Germany;Germany;Belgium;https://i.imgur.com/QI96KqW.jpg;1;Kazakhstan;Cocos islands;Algeria;Belgium;Mauritius;Faroe islands;Germany;Chile;Barbados;Micronesia
2167357439;2/22/2019 00:14:16;false;4547856564;;2/22/2019 00:11:57;false;elite;1.0;45012341;EGY;6;Alexandria;41.43.219.174;Germany;Germany;Belgium;https://i.imgur.com/QI96KqW.jpg;1;Kazakhstan;Cocos islands;Algeria;Belgium;Mauritius;Faroe islands;Germany;Chile;Barbados;Micronesia
2167357439;2/22/2019 00:22:03;false;4547881234;;2/22/2019 00:19:49;false;clixsense;1.0;32655193;SRB;2;Subotica;85.222.190.175;Germany;Germany;Belgium;https://i.imgur.com/QI96KqW.jpg;1;Kazakhstan;Cocos islands;Algeria;Belgium;Mauritius;Faroe islands;Germany;Chile;Barbados;Micronesia
2167357440;2/22/2019 00:11:48;false;4547848121;;2/22/2019 00:11:17;false;clixsense;1.0;42684138;BIH;1;Mostar;31.185.119.224;Thailand;Thailand;Costa rica;https://i.imgur.com/MkcqwY7.jpg;2;Kuwait;Guinea;Costa rica;Russian federation;Equatorial guinea;Thailand;Laos;Pitcairn;Macau;Panama
2167357440;2/22/2019 00:11:55;false;4547848418;;2/22/2019 00:10:56;false;neodev;1.0;44051878;VEN;20;San Cristóbal;201.243.159.218;Thailand;Thailand;Costa rica;https://i.imgur.com/MkcqwY7.jpg;2;Kuwait;Guinea;Costa rica;Russian federation;Equatorial guinea;Thailand;Laos;Pitcairn;Macau;Panama
2167357440;2/22/2019 00:12:00;false;4547848729;;2/22/2019 00:11:22;false;neodev;1.0;44743138;PER;;;190.43.105.67;Thailand;Thailand;Costa rica;https://i.imgur.com/MkcqwY7.jpg;2;Kuwait;Guinea;Costa rica;Russian federation;Equatorial guinea;Thailand;Laos;Pitcairn;Macau;Panama
2167357440;2/22/2019 00:12:19;false;4547849592;;2/22/2019 00:10:53;false;neodev;1.0;44980817;VEN;4;Maracay;190.38.33.19;Thailand;Thailand;Costa rica;https://i.imgur.com/MkcqwY7.jpg;2;Kuwait;Guinea;Costa rica;Russian federation;Equatorial guinea;Thailand;Laos;Pitcairn;Macau;Panama
2167357440;2/22/2019 00:12:24;false;4547850094;;2/22/2019 00:11:36;false;elite;1.0;44621681;EGY;11;Cairo;41.237.45.155;Thailand;Thailand;Costa rica;https://i.imgur.com/MkcqwY7.jpg;2;Kuwait;Guinea;Costa rica;Russian federation;Equatorial guinea;Thailand;Laos;Pitcairn;Macau;Panama
2167357440;2/22/2019 00:12:37;false;4547850880;;2/22/2019 00:11:46;false;clixsense;1.0;16826096;SWE;26;Enskede;84.217.69.55;Thailand;Thailand;Costa rica;https://i.imgur.com/MkcqwY7.jpg;2;Kuwait;Guinea;Costa rica;Russian federation;Equatorial guinea;Thailand;Laos;Pitcairn;Macau;Panama
2167357440;2/22/2019 00:13:41;false;4547854643;;2/22/2019 00:11:39;false;neodev;1.0;45101588;PER;;;201.240.66.178;Thailand;Thailand;Costa rica;https://i.imgur.com/MkcqwY7.jpg;2;Kuwait;Guinea;Costa rica;Russian federation;Equatorial guinea;Thailand;Laos;Pitcairn;Macau;Panama
2167357440;2/22/2019 00:13:48;false;4547855101;;2/22/2019 00:11:21;false;elite;1.0;44674889;BIH;1;Sarajevo;109.175.103.205;Thailand;Thailand;Costa rica;https://i.imgur.com/MkcqwY7.jpg;2;Kuwait;Guinea;Costa rica;Russian federation;Equatorial guinea;Thailand;Laos;Pitcairn;Macau;Panama
2167357440;2/22/2019 00:14:16;false;4547856574;;2/22/2019 00:11:57;false;elite;1.0;45012341;EGY;6;Alexandria;41.43.219.174;Thailand;Thailand;Costa rica;https://i.imgur.com/MkcqwY7.jpg;2;Kuwait;Guinea;Costa rica;Russian federation;Equatorial guinea;Thailand;Laos;Pitcairn;Macau;Panama
2167357440;2/22/2019 00:22:03;false;4547881250;;2/22/2019 00:19:49;false;clixsense;1.0;32655193;SRB;2;Subotica;85.222.190.175;Thailand;Thailand;Costa rica;https://i.imgur.com/MkcqwY7.jpg;2;Kuwait;Guinea;Costa rica;Russian federation;Equatorial guinea;Thailand;Laos;Pitcairn;Macau;Panama
2167357441;2/22/2019 00:11:48;false;4547848106;;2/22/2019 00:11:17;false;clixsense;1.0;42684138;BIH;1;Mostar;31.185.119.224;Switzerland;Switzerland;Denmark;https://i.imgur.com/aLuFsgi.jpg;3;Netherlands;Denmark;Burkina faso;Benin;Hong kong;Trinidad and tobago;Central african rep;Switzerland;Tonga;Czech republic
2167357441;2/22/2019 00:11:55;false;4547848423;;2/22/2019 00:10:56;false;neodev;1.0;44051878;VEN;20;San Cristóbal;201.243.159.218;Switzerland;Switzerland;Denmark;https://i.imgur.com/aLuFsgi.jpg;3;Netherlands;Denmark;Burkina faso;Benin;Hong kong;Trinidad and tobago;Central african rep;Switzerland;Tonga;Czech republic
2167357441;2/22/2019 00:12:00;false;4547848740;;2/22/2019 00:11:22;false;neodev;1.0;44743138;PER;;;190.43.105.67;Switzerland;Switzerland;Denmark;https://i.imgur.com/aLuFsgi.jpg;3;Netherlands;Denmark;Burkina faso;Benin;Hong kong;Trinidad and tobago;Central african rep;Switzerland;Tonga;Czech republic
2167357441;2/22/2019 00:12:19;false;4547849605;;2/22/2019 00:10:53;false;neodev;1.0;44980817;VEN;4;Maracay;190.38.33.19;Switzerland;Switzerland;Denmark;https://i.imgur.com/aLuFsgi.jpg;3;Netherlands;Denmark;Burkina faso;Benin;Hong kong;Trinidad and tobago;Central african rep;Switzerland;Tonga;Czech republic
2167357441;2/22/2019 00:12:24;false;4547850099;;2/22/2019 00:11:36;false;elite;1.0;44621681;EGY;11;Cairo;41.237.45.155;Switzerland;Switzerland;Denmark;https://i.imgur.com/aLuFsgi.jpg;3;Netherlands;Denmark;Burkina faso;Benin;Hong kong;Trinidad and tobago;Central african rep;Switzerland;Tonga;Czech republic
2167357441;2/22/2019 00:12:37;false;4547850874;;2/22/2019 00:11:46;false;clixsense;1.0;16826096;SWE;26;Enskede;84.217.69.55;Switzerland;Switzerland;Denmark;https://i.imgur.com/aLuFsgi.jpg;3;Netherlands;Denmark;Burkina faso;Benin;Hong kong;Trinidad and tobago;Central african rep;Switzerland;Tonga;Czech republic
2167357441;2/22/2019 00:13:41;false;4547854645;;2/22/2019 00:11:39;false;neodev;1.0;45101588;PER;;;201.240.66.178;Switzerland;Switzerland;Denmark;https://i.imgur.com/aLuFsgi.jpg;3;Netherlands;Denmark;Burkina faso;Benin;Hong kong;Trinidad and tobago;Central african rep;Switzerland;Tonga;Czech republic
2167357441;2/22/2019 00:13:48;false;4547855094;;2/22/2019 00:11:21;false;elite;1.0;44674889;BIH;1;Sarajevo;109.175.103.205;Switzerland;Switzerland;Denmark;https://i.imgur.com/aLuFsgi.jpg;3;Netherlands;Denmark;Burkina faso;Benin;Hong kong;Trinidad and tobago;Central african rep;Switzerland;Tonga;Czech republic
2167357441;2/22/2019 00:14:16;false;4547856550;;2/22/2019 00:11:57;false;elite;1.0;45012341;EGY;6;Alexandria;41.43.219.174;Switzerland;Switzerland;Denmark;https://i.imgur.com/aLuFsgi.jpg;3;Netherlands;Denmark;Burkina faso;Benin;Hong kong;Trinidad and tobago;Central african rep;Switzerland;Tonga;Czech republic
2167357441;2/22/2019 00:22:03;false;4547881239;;2/22/2019 00:19:49;false;clixsense;1.0;32655193;SRB;2;Subotica;85.222.190.175;Switzerland;Switzerland;Denmark;https://i.imgur.com/aLuFsgi.jpg;3;Netherlands;Denmark;Burkina faso;Benin;Hong kong;Trinidad and tobago;Central african rep;Switzerland;Tonga;Czech republic
2167357442;2/22/2019 00:11:48;false;4547848128;;2/22/2019 00:11:17;false;clixsense;1.0;42684138;BIH;1;Mostar;31.185.119.224;Liechtenstein;Liechtenstein;Haiti;https://i.imgur.com/v0JFvsU.jpg;4;Liechtenstein;Guadeloupe;Portugal;Suriname;Haiti;Yugoslavia;Pakistan;Turkmenistan;Djibouti;Greece
2167357442;2/22/2019 00:11:55;false;4547848414;;2/22/2019 00:10:56;false;neodev;1.0;44051878;VEN;20;San Cristóbal;201.243.159.218;Liechtenstein;Liechtenstein;Haiti;https://i.imgur.com/v0JFvsU.jpg;4;Liechtenstein;Guadeloupe;Portugal;Suriname;Haiti;Yugoslavia;Pakistan;Turkmenistan;Djibouti;Greece
2167357442;2/22/2019 00:12:00;false;4547848726;;2/22/2019 00:11:22;false;neodev;1.0;44743138;PER;;;190.43.105.67;Liechtenstein;Liechtenstein;Haiti;https://i.imgur.com/v0JFvsU.jpg;4;Liechtenstein;Guadeloupe;Portugal;Suriname;Haiti;Yugoslavia;Pakistan;Turkmenistan;Djibouti;Greece
2167357442;2/22/2019 00:12:19;false;4547849596;;2/22/2019 00:10:53;false;neodev;1.0;44980817;VEN;4;Maracay;190.38.33.19;Liechtenstein;Liechtenstein;Haiti;https://i.imgur.com/v0JFvsU.jpg;4;Liechtenstein;Guadeloupe;Portugal;Suriname;Haiti;Yugoslavia;Pakistan;Turkmenistan;Djibouti;Greece
2167357442;2/22/2019 00:12:24;false;4547850105;;2/22/2019 00:11:36;false;elite;1.0;44621681;EGY;11;Cairo;41.237.45.155;Liechtenstein;Liechtenstein;Haiti;https://i.imgur.com/v0JFvsU.jpg;4;Liechtenstein;Guadeloupe;Portugal;Suriname;Haiti;Yugoslavia;Pakistan;Turkmenistan;Djibouti;Greece
2167357442;2/22/2019 00:12:37;false;4547850884;;2/22/2019 00:11:46;false;clixsense;1.0;16826096;SWE;26;Enskede;84.217.69.55;Liechtenstein;Liechtenstein;Haiti;https://i.imgur.com/v0JFvsU.jpg;4;Liechtenstein;Guadeloupe;Portugal;Suriname;Haiti;Yugoslavia;Pakistan;Turkmenistan;Djibouti;Greece
2167357442;2/22/2019 00:13:41;false;4547854648;;2/22/2019 00:11:39;false;neodev;1.0;45101588;PER;;;201.240.66.178;Liechtenstein;Liechtenstein;Haiti;https://i.imgur.com/v0JFvsU.jpg;4;Liechtenstein;Guadeloupe;Portugal;Suriname;Haiti;Yugoslavia;Pakistan;Turkmenistan;Djibouti;Greece
2167357442;2/22/2019 00:13:48;false;4547855083;;2/22/2019 00:11:21;false;elite;1.0;44674889;BIH;1;Sarajevo;109.175.103.205;Liechtenstein;Liechtenstein;Haiti;https://i.imgur.com/v0JFvsU.jpg;4;Liechtenstein;Guadeloupe;Portugal;Suriname;Haiti;Yugoslavia;Pakistan;Turkmenistan;Djibouti;Greece
2167357442;2/22/2019 00:14:16;false;4547856568;;2/22/2019 00:11:57;false;elite;1.0;45012341;EGY;6;Alexandria;41.43.219.174;Liechtenstein;Liechtenstein;Haiti;https://i.imgur.com/v0JFvsU.jpg;4;Liechtenstein;Guadeloupe;Portugal;Suriname;Haiti;Yugoslavia;Pakistan;Turkmenistan;Djibouti;Greece
2167357442;2/22/2019 00:22:03;false;4547881230;;2/22/2019 00:19:49;false;clixsense;1.0;32655193;SRB;2;Subotica;85.222.190.175;Liechtenstein;Liechtenstein;Haiti;https://i.imgur.com/v0JFvsU.jpg;4;Liechtenstein;Guadeloupe;Portugal;Suriname;Haiti;Yugoslavia;Pakistan;Turkmenistan;Djibouti;Greece
2167357443;2/22/2019 00:12:23;false;4547849986;;2/22/2019 00:11:50;false;clixsense;1.0;42684138;BIH;1;Mostar;31.185.119.224;Italy;Italy;Hungary;https://i.imgur.com/3CTQniv.jpg;5;Barbados;Italy;Monaco;Israel;Azerbaijan;Zambia;Tokelau;Marshall islands;Hungary;Northern mariana islands
2167357443;2/22/2019 00:12:35;false;4547850743;;2/22/2019 00:12:01;false;neodev;1.0;44743138;PER;;;190.43.105.67;Italy;Italy;Hungary;https://i.imgur.com/3CTQniv.jpg;5;Barbados;Italy;Monaco;Israel;Azerbaijan;Zambia;Tokelau;Marshall islands;Hungary;Northern mariana islands
2167357443;2/22/2019 00:12:38;false;4547850942;;2/22/2019 00:11:57;false;neodev;1.0;44051878;VEN;20;San Cristóbal;201.243.159.218;Italy;Italy;Hungary;https://i.imgur.com/3CTQniv.jpg;5;Barbados;Italy;Monaco;Israel;Azerbaijan;Zambia;Tokelau;Marshall islands;Hungary;Northern mariana islands
2167357443;2/22/2019 00:12:49;false;4547851610;;2/22/2019 00:12:01;false;neodev;1.0;43770903;VEN;15;Agua Fria;181.18.72.204;Italy;Italy;Hungary;https://i.imgur.com/3CTQniv.jpg;5;Barbados;Italy;Monaco;Israel;Azerbaijan;Zambia;Tokelau;Marshall islands;Hungary;Northern mariana islands
2167357443;2/22/2019 00:12:50;false;4547851697;;2/22/2019 00:12:00;false;elite;1.0;45027644;VEN;;;190.79.56.76;Italy;Italy;Hungary;https://i.imgur.com/3CTQniv.jpg;5;Barbados;Italy;Monaco;Israel;Azerbaijan;Zambia;Tokelau;Marshall islands;Hungary;Northern mariana islands
2167357443;2/22/2019 00:16:39;false;4547864647;;2/22/2019 00:11:57;false;neodev;1.0;38644226;VEN;25;Caracas;186.167.251.173;Italy;Italy;Hungary;https://i.imgur.com/3CTQniv.jpg;5;Barbados;Italy;Monaco;Israel;Azerbaijan;Zambia;Tokelau;Marshall islands;Hungary;Northern mariana islands
2167357443;2/22/2019 00:20:08;false;4547875474;;2/22/2019 00:18:37;false;elite;1.0;44942585;VNM;44;Hanoi;14.250.232.219;Italy;Italy;Hungary;https://i.imgur.com/3CTQniv.jpg;5;Barbados;Italy;Monaco;Israel;Azerbaijan;Zambia;Tokelau;Marshall islands;Hungary;Northern mariana islands
2167357443;2/22/2019 00:21:08;false;4547878437;;2/22/2019 00:18:37;false;elite;1.0;44193309;VEN;4;Maracay;186.92.64.144;Italy;Italy;Hungary;https://i.imgur.com/3CTQniv.jpg;5;Barbados;Italy;Monaco;Israel;Azerbaijan;Zambia;Tokelau;Marshall islands;Hungary;Northern mariana islands
2167357443;2/22/2019 00:23:38;false;4547886486;;2/22/2019 00:18:41;false;neodev;1.0;44912999;VEN;23;Maracaibo;201.248.97.117;Hungary;Italy;Hungary;https://i.imgur.com/3CTQniv.jpg;5;Barbados;Italy;Monaco;Israel;Azerbaijan;Zambia;Tokelau;Marshall islands;Hungary;Northern mariana islands
2167357443;2/22/2019 00:25:44;false;4547892946;;2/22/2019 00:19:56;false;neodev;1.0;44746599;VEN;7;Valencia;190.153.64.250;Italy;Italy;Hungary;https://i.imgur.com/3CTQniv.jpg;5;Barbados;Italy;Monaco;Israel;Azerbaijan;Zambia;Tokelau;Marshall islands;Hungary;Northern mariana islands
2167357444;2/22/2019 00:12:23;false;4547849982;;2/22/2019 00:11:50;false;clixsense;1.0;42684138;BIH;1;Mostar;31.185.119.224;Indonesia;Monaco;Indonesia;https://i.imgur.com/Z6gmS8A.jpg;6;Iraq;Suriname;New zealand;Finland;Samoa;Monaco;Macau;Mongolia;Indonesia;Ecuador
2167357444;2/22/2019 00:12:35;false;4547850731;;2/22/2019 00:12:01;false;neodev;1.0;44743138;PER;;;190.43.105.67;Monaco;Monaco;Indonesia;https://i.imgur.com/Z6gmS8A.jpg;6;Iraq;Suriname;New zealand;Finland;Samoa;Monaco;Macau;Mongolia;Indonesia;Ecuador
2167357444;2/22/2019 00:12:38;false;4547850946;;2/22/2019 00:11:57;false;neodev;1.0;44051878;VEN;20;San Cristóbal;201.243.159.218;Monaco;Monaco;Indonesia;https://i.imgur.com/Z6gmS8A.jpg;6;Iraq;Suriname;New zealand;Finland;Samoa;Monaco;Macau;Mongolia;Indonesia;Ecuador
2167357444;2/22/2019 00:12:49;false;4547851601;;2/22/2019 00:12:01;false;neodev;1.0;43770903;VEN;15;Agua Fria;181.18.72.204;Monaco;Monaco;Indonesia;https://i.imgur.com/Z6gmS8A.jpg;6;Iraq;Suriname;New zealand;Finland;Samoa;Monaco;Macau;Mongolia;Indonesia;Ecuador
2167357444;2/22/2019 00:12:50;false;4547851694;;2/22/2019 00:12:00;false;elite;1.0;45027644;VEN;;;190.79.56.76;Monaco;Monaco;Indonesia;https://i.imgur.com/Z6gmS8A.jpg;6;Iraq;Suriname;New zealand;Finland;Samoa;Monaco;Macau;Mongolia;Indonesia;Ecuador
2167357444;2/22/2019 00:16:39;false;4547864659;;2/22/2019 00:11:57;false;neodev;1.0;38644226;VEN;25;Caracas;186.167.251.173;Indonesia;Monaco;Indonesia;https://i.imgur.com/Z6gmS8A.jpg;6;Iraq;Suriname;New zealand;Finland;Samoa;Monaco;Macau;Mongolia;Indonesia;Ecuador
2167357444;2/22/2019 00:20:08;false;4547875478;;2/22/2019 00:18:37;false;elite;1.0;44942585;VNM;44;Hanoi;14.250.232.219;Indonesia;Monaco;Indonesia;https://i.imgur.com/Z6gmS8A.jpg;6;Iraq;Suriname;New zealand;Finland;Samoa;Monaco;Macau;Mongolia;Indonesia;Ecuador
2167357444;2/22/2019 00:21:08;false;4547878414;;2/22/2019 00:18:37;false;elite;1.0;44193309;VEN;4;Maracay;186.92.64.144;Monaco;Monaco;Indonesia;https://i.imgur.com/Z6gmS8A.jpg;6;Iraq;Suriname;New zealand;Finland;Samoa;Monaco;Macau;Mongolia;Indonesia;Ecuador
2167357444;2/22/2019 00:23:38;false;4547886501;;2/22/2019 00:18:41;false;neodev;1.0;44912999;VEN;23;Maracaibo;201.248.97.117;Monaco;Monaco;Indonesia;https://i.imgur.com/Z6gmS8A.jpg;6;Iraq;Suriname;New zealand;Finland;Samoa;Monaco;Macau;Mongolia;Indonesia;Ecuador
2167357444;2/22/2019 00:25:44;false;4547892936;;2/22/2019 00:19:56;false;neodev;1.0;44746599;VEN;7;Valencia;190.153.64.250;Indonesia;Monaco;Indonesia;https://i.imgur.com/Z6gmS8A.jpg;6;Iraq;Suriname;New zealand;Finland;Samoa;Monaco;Macau;Mongolia;Indonesia;Ecuador
2167357445;2/22/2019 00:12:23;false;4547849977;;2/22/2019 00:11:50;false;clixsense;1.0;42684138;BIH;1;Mostar;31.185.119.224;Ireland;Ivory coast;Ireland;https://i.imgur.com/Wxvx0ig.jpg;7;Ireland;Germany;United arab emirates;Tonga;Saint kitts and nevis;Nepal;Mali;Samoa;Aruba;Ivory coast
2167357445;2/22/2019 00:12:35;false;4547850740;;2/22/2019 00:12:01;false;neodev;1.0;44743138;PER;;;190.43.105.67;Ivory coast;Ivory coast;Ireland;https://i.imgur.com/Wxvx0ig.jpg;7;Ireland;Germany;United arab emirates;Tonga;Saint kitts and nevis;Nepal;Mali;Samoa;Aruba;Ivory coast
2167357445;2/22/2019 00:12:38;false;4547850940;;2/22/2019 00:11:57;false;neodev;1.0;44051878;VEN;20;San Cristóbal;201.243.159.218;Ivory coast;Ivory coast;Ireland;https://i.imgur.com/Wxvx0ig.jpg;7;Ireland;Germany;United arab emirates;Tonga;Saint kitts and nevis;Nepal;Mali;Samoa;Aruba;Ivory coast
2167357445;2/22/2019 00:12:49;false;4547851604;;2/22/2019 00:12:01;false;neodev;1.0;43770903;VEN;15;Agua Fria;181.18.72.204;Ireland;Ivory coast;Ireland;https://i.imgur.com/Wxvx0ig.jpg;7;Ireland;Germany;United arab emirates;Tonga;Saint kitts and nevis;Nepal;Mali;Samoa;Aruba;Ivory coast
2167357445;2/22/2019 00:12:50;false;4547851690;;2/22/2019 00:12:00;false;elite;1.0;45027644;VEN;;;190.79.56.76;Ireland;Ivory coast;Ireland;https://i.imgur.com/Wxvx0ig.jpg;7;Ireland;Germany;United arab emirates;Tonga;Saint kitts and nevis;Nepal;Mali;Samoa;Aruba;Ivory coast
2167357445;2/22/2019 00:16:39;false;4547864650;;2/22/2019 00:11:57;false;neodev;1.0;38644226;VEN;25;Caracas;186.167.251.173;Ivory coast;Ivory coast;Ireland;https://i.imgur.com/Wxvx0ig.jpg;7;Ireland;Germany;United arab emirates;Tonga;Saint kitts and nevis;Nepal;Mali;Samoa;Aruba;Ivory coast
2167357445;2/22/2019 00:20:08;false;4547875481;;2/22/2019 00:18:37;false;elite;1.0;44942585;VNM;44;Hanoi;14.250.232.219;Ivory coast;Ivory coast;Ireland;https://i.imgur.com/Wxvx0ig.jpg;7;Ireland;Germany;United arab emirates;Tonga;Saint kitts and nevis;Nepal;Mali;Samoa;Aruba;Ivory coast
2167357445;2/22/2019 00:21:08;false;4547878404;;2/22/2019 00:18:37;false;elite;1.0;44193309;VEN;4;Maracay;186.92.64.144;Ireland;Ivory coast;Ireland;https://i.imgur.com/Wxvx0ig.jpg;7;Ireland;Germany;United arab emirates;Tonga;Saint kitts and nevis;Nepal;Mali;Samoa;Aruba;Ivory coast
2167357445;2/22/2019 00:23:38;false;4547886489;;2/22/2019 00:18:41;false;neodev;1.0;44912999;VEN;23;Maracaibo;201.248.97.117;Ivory coast;Ivory coast;Ireland;https://i.imgur.com/Wxvx0ig.jpg;7;Ireland;Germany;United arab emirates;Tonga;Saint kitts and nevis;Nepal;Mali;Samoa;Aruba;Ivory coast
2167357445;2/22/2019 00:25:44;false;4547892941;;2/22/2019 00:19:56;false;neodev;1.0;44746599;VEN;7;Valencia;190.153.64.250;Ireland;Ivory coast;Ireland;https://i.imgur.com/Wxvx0ig.jpg;7;Ireland;Germany;United arab emirates;Tonga;Saint kitts and nevis;Nepal;Mali;Samoa;Aruba;Ivory coast
2167357446;2/22/2019 00:12:23;false;4547849993;;2/22/2019 00:11:50;false;clixsense;1.0;42684138;BIH;1;Mostar;31.185.119.224;Romania;Romania;Moldova;https://i.imgur.com/UhxxVmt.jpg;8;Thailand;Guinea-bissau;Romania;Norfolk island;Gambia;Albania;Moldova;Martinique;Mozambique;Czech republic
2167357446;2/22/2019 00:12:35;false;4547850737;;2/22/2019 00:12:01;false;neodev;1.0;44743138;PER;;;190.43.105.67;Romania;Romania;Moldova;https://i.imgur.com/UhxxVmt.jpg;8;Thailand;Guinea-bissau;Romania;Norfolk island;Gambia;Albania;Moldova;Martinique;Mozambique;Czech republic
2167357446;2/22/2019 00:12:38;false;4547850945;;2/22/2019 00:11:57;false;neodev;1.0;44051878;VEN;20;San Cristóbal;201.243.159.218;Romania;Romania;Moldova;https://i.imgur.com/UhxxVmt.jpg;8;Thailand;Guinea-bissau;Romania;Norfolk island;Gambia;Albania;Moldova;Martinique;Mozambique;Czech republic
2167357446;2/22/2019 00:12:49;false;4547851613;;2/22/2019 00:12:01;false;neodev;1.0;43770903;VEN;15;Agua Fria;181.18.72.204;Romania;Romania;Moldova;https://i.imgur.com/UhxxVmt.jpg;8;Thailand;Guinea-bissau;Romania;Norfolk island;Gambia;Albania;Moldova;Martinique;Mozambique;Czech republic
2167357446;2/22/2019 00:12:50;false;4547851702;;2/22/2019 00:12:00;false;elite;1.0;45027644;VEN;;;190.79.56.76;Romania;Romania;Moldova;https://i.imgur.com/UhxxVmt.jpg;8;Thailand;Guinea-bissau;Romania;Norfolk island;Gambia;Albania;Moldova;Martinique;Mozambique;Czech republic
2167357446;2/22/2019 00:16:39;false;4547864656;;2/22/2019 00:11:57;false;neodev;1.0;38644226;VEN;25;Caracas;186.167.251.173;Romania;Romania;Moldova;https://i.imgur.com/UhxxVmt.jpg;8;Thailand;Guinea-bissau;Romania;Norfolk island;Gambia;Albania;Moldova;Martinique;Mozambique;Czech republic
2167357446;2/22/2019 00:20:08;false;4547875472;;2/22/2019 00:18:37;false;elite;1.0;44942585;VNM;44;Hanoi;14.250.232.219;Romania;Romania;Moldova;https://i.imgur.com/UhxxVmt.jpg;8;Thailand;Guinea-bissau;Romania;Norfolk island;Gambia;Albania;Moldova;Martinique;Mozambique;Czech republic
2167357446;2/22/2019 00:21:08;false;4547878425;;2/22/2019 00:18:37;false;elite;1.0;44193309;VEN;4;Maracay;186.92.64.144;Romania;Romania;Moldova;https://i.imgur.com/UhxxVmt.jpg;8;Thailand;Guinea-bissau;Romania;Norfolk island;Gambia;Albania;Moldova;Martinique;Mozambique;Czech republic
2167357446;2/22/2019 00:23:38;false;4547886496;;2/22/2019 00:18:41;false;neodev;1.0;44912999;VEN;23;Maracaibo;201.248.97.117;Romania;Romania;Moldova;https://i.imgur.com/UhxxVmt.jpg;8;Thailand;Guinea-bissau;Romania;Norfolk island;Gambia;Albania;Moldova;Martinique;Mozambique;Czech republic
